"time", "elapsed time", "level", "heartrate", "speed", "spm", "power", "distance", "cals"
"2021-03-29 01:14:49.847418", 1725, 1, 0, 193, 29, 49, 4656, 235.71622879667808
"2021-03-29 01:14:51.859564", 1727, 1, 0, 189, 30, 51, 4662, 235.98122879667807
"2021-03-29 01:14:53.951724", 1729, 1, 0, 183, 29, 57, 4667, 236.26571155529876
"2021-03-29 01:14:56.060321", 1731, 1, 0, 193, 28, 49, 4673, 236.5442829838702
"2021-03-29 01:14:58.056803", 1733, 1, 0, 176, 30, 64, 4678, 236.83261631720353
"2021-03-29 01:15:00.149460", 1735, 1, 0, 181, 28, 59, 4684, 237.13202107910828
"2021-03-29 01:15:02.353518", 1737, 1, 0, 199, 27, 45, 4690, 237.41226799268853
"2021-03-29 01:15:04.350194", 1739, 1, 0, 193, 30, 48, 4695, 237.67115688157742
"2021-03-29 01:15:06.346743", 1741, 1, 0, 174, 31, 66, 4700, 237.95502784931935
"2021-03-29 01:15:08.343414", 1743, 1, 0, 187, 29, 54, 4706, 238.23376348150325
"2021-03-29 01:15:10.451551", 1745, 1, 0, 185, 29, 55, 4711, 238.51479796426187
"2021-03-29 01:15:12.544147", 1747, 1, 0, 188, 29, 53, 4717, 238.79180945851473
"2021-03-29 01:15:14.748246", 1750, 1, 0, 195, 28, 48, 4723, 239.0679999347052
"2021-03-29 01:15:16.744940", 1752, 1, 0, 194, 29, 48, 4728, 239.33524131401555
"2021-03-29 01:15:18.853030", 1754, 1, 0, 193, 29, 49, 4733, 239.60363211861326
"2021-03-29 01:15:21.057180", 1756, 1, 0, 199, 27, 44, 4739, 239.88264446429227
"2021-03-29 01:15:23.149821", 1758, 1, 0, 196, 29, 46, 4744, 240.14701228038422
"2021-03-29 01:15:25.242275", 1760, 1, 0, 200, 28, 44, 4749, 240.41605989943184
"2021-03-29 01:15:27.446265", 1762, 1, 0, 199, 28, 44, 4755, 240.68510751847947
"2021-03-29 01:15:29.554488", 1764, 1, 0, 201, 28, 43, 4760, 240.95177418514615
"2021-03-29 01:15:31.551167", 1766, 1, 0, 183, 29, 57, 4765, 241.23740636905418
"2021-03-29 01:15:33.643658", 1768, 1, 0, 188, 29, 53, 4771, 241.51384315066338
"2021-03-29 01:15:35.752045", 1771, 1, 0, 184, 30, 56, 4777, 241.78773203955225
"2021-03-29 01:15:37.844653", 1773, 1, 0, 189, 28, 52, 4782, 242.07344632526653
"2021-03-29 01:15:39.856853", 1775, 1, 0, 185, 30, 55, 4788, 242.34566854748874
"2021-03-29 01:15:41.949253", 1777, 1, 0, 187, 29, 54, 4793, 242.62497889231634
"2021-03-29 01:15:44.153575", 1779, 1, 0, 200, 27, 44, 4799, 242.9027566700941
"2021-03-29 01:15:46.246005", 1781, 1, 0, 191, 30, 50, 4804, 243.16609000342743
"2021-03-29 01:15:48.353950", 1783, 1, 0, 195, 29, 47, 4809, 243.43160724480674
"2021-03-29 01:15:50.446737", 1785, 1, 0, 206, 28, 40, 4815, 243.692321530521
"2021-03-29 01:15:52.554963", 1787, 1, 0, 199, 29, 45, 4820, 243.9532410707509
"2021-03-29 01:15:54.647491", 1789, 1, 0, 192, 28, 49, 4825, 244.23240773741756
"2021-03-29 01:15:56.740139", 1792, 1, 0, 195, 29, 47, 4831, 244.49792497879687
"2021-03-29 01:15:58.944285", 1794, 1, 0, 199, 28, 44, 4836, 244.7669725978445
"2021-03-29 01:16:01.052119", 1796, 1, 0, 196, 28, 47, 4841, 245.04137735974925
"2021-03-29 01:16:03.144984", 1798, 1, 0, 198, 29, 45, 4847, 245.30229689997913
"2021-03-29 01:16:05.141645", 1800, 1, 0, 191, 30, 50, 4852, 245.56451912220135
"2021-03-29 01:16:07.345771", 1802, 1, 0, 191, 28, 51, 4858, 245.8466619793442
"2021-03-29 01:16:09.246435", 1804, 1, 0, 181, 30, 59, 4863, 246.1255508682331
"2021-03-29 01:16:11.450508", 1806, 1, 0, 187, 28, 53, 4869, 246.41305086823309
"2021-03-29 01:16:13.447199", 1808, 1, 0, 184, 30, 56, 4874, 246.68638420156643
"2021-03-29 01:16:15.539725", 1810, 1, 0, 181, 29, 59, 4880, 246.97546466133653
"2021-03-29 01:16:17.648000", 1812, 1, 0, 196, 28, 47, 4885, 247.24986942324128
"2021-03-29 01:16:19.740532", 1815, 1, 0, 197, 28, 46, 4891, 247.52248847086034
"2021-03-29 01:16:21.944742", 1817, 1, 0, 192, 28, 49, 4896, 247.80225037562224
"2021-03-29 01:16:24.052815", 1819, 1, 0, 194, 28, 48, 4902, 248.07903608990796
"2021-03-29 01:16:26.049462", 1821, 1, 0, 195, 30, 47, 4907, 248.33570275657462
"2021-03-29 01:16:28.046028", 1823, 1, 0, 182, 30, 58, 4912, 248.6134805343524
"2021-03-29 01:16:30.154222", 1825, 1, 0, 183, 29, 57, 4918, 248.89911271826043
"2021-03-29 01:16:32.246795", 1827, 1, 0, 185, 29, 55, 4924, 249.18072191366272
"2021-03-29 01:16:34.339438", 1829, 1, 0, 193, 29, 49, 4929, 249.4496874309041
"2021-03-29 01:16:36.351645", 1831, 1, 0, 197, 29, 46, 4934, 249.71233110906502
"2021-03-29 01:16:38.444140", 1833, 1, 0, 185, 30, 55, 4940, 249.9839977757317
"2021-03-29 01:16:40.552306", 1835, 1, 0, 191, 29, 50, 4945, 250.25583685619145
"2021-03-29 01:16:42.644976", 1837, 1, 0, 196, 28, 46, 4951, 250.52905114190574
"2021-03-29 01:16:44.641628", 1839, 1, 0, 191, 30, 51, 4956, 250.79238447523906
"2021-03-29 01:16:46.749677", 1842, 1, 0, 186, 30, 54, 4961, 251.06238447523907
"2021-03-29 01:16:48.746270", 1844, 1, 0, 176, 30, 64, 4967, 251.35238447523906
"2021-03-29 01:16:50.742876", 1846, 1, 0, 185, 30, 55, 4973, 251.62516225301684
"2021-03-29 01:16:52.947091", 1848, 1, 0, 182, 29, 58, 4978, 251.91136914956857
"2021-03-29 01:16:54.943731", 1850, 1, 0, 184, 29, 56, 4984, 252.19412777025823
"2021-03-29 01:16:56.940409", 1852, 1, 0, 187, 29, 54, 4989, 252.47343811508583
"2021-03-29 01:16:59.144706", 1854, 1, 0, 180, 28, 60, 4995, 252.77522382937155
"2021-03-29 01:17:01.236904", 1856, 1, 0, 178, 28, 62, 5001, 253.08117621032395
"2021-03-29 01:17:03.552755", 1858, 1, 0, 192, 27, 49, 5007, 253.37129966711407
"2021-03-29 01:17:05.549318", 1860, 1, 0, 177, 29, 63, 5013, 253.66842610389568
"2021-03-29 01:17:10.436996", 1865, 1, 0, 185, 0, 55, 5019, 253.66842610389568
